date,device,failure,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute9,first_date_device,last_date_device,last_date,target,extended_target,attribute1_lag_1,attribute2_lag_1,attribute3_lag_1,attribute4_lag_1,attribute5_lag_1,attribute6_lag_1,attribute7_lag_1,attribute9_lag_1,attribute1_lag_2,attribute2_lag_2,attribute3_lag_2,attribute4_lag_2,attribute5_lag_2,attribute6_lag_2,attribute7_lag_2,attribute9_lag_2,attribute1_lag_3,attribute2_lag_3,attribute3_lag_3,attribute4_lag_3,attribute5_lag_3,attribute6_lag_3,attribute7_lag_3,attribute9_lag_3,attribute1_lag_5,attribute2_lag_5,attribute3_lag_5,attribute4_lag_5,attribute5_lag_5,attribute6_lag_5,attribute7_lag_5,attribute9_lag_5,attribute1_lag_7,attribute2_lag_7,attribute3_lag_7,attribute4_lag_7,attribute5_lag_7,attribute6_lag_7,attribute7_lag_7,attribute9_lag_7,attribute1_roll_1_mean,attribute1_roll_1_std,attribute2_roll_1_mean,attribute2_roll_1_std,attribute3_roll_1_mean,attribute3_roll_1_std,attribute4_roll_1_mean,attribute4_roll_1_std,attribute5_roll_1_mean,attribute5_roll_1_std,attribute6_roll_1_mean,attribute6_roll_1_std,attribute7_roll_1_mean,attribute7_roll_1_std,attribute9_roll_1_mean,attribute9_roll_1_std,attribute1_roll_2_mean,attribute1_roll_2_std,attribute2_roll_2_mean,attribute2_roll_2_std,attribute3_roll_2_mean,attribute3_roll_2_std,attribute4_roll_2_mean,attribute4_roll_2_std,attribute5_roll_2_mean,attribute5_roll_2_std,attribute6_roll_2_mean,attribute6_roll_2_std,attribute7_roll_2_mean,attribute7_roll_2_std,attribute9_roll_2_mean,attribute9_roll_2_std,attribute1_roll_3_mean,attribute1_roll_3_std,attribute2_roll_3_mean,attribute2_roll_3_std,attribute3_roll_3_mean,attribute3_roll_3_std,attribute4_roll_3_mean,attribute4_roll_3_std,attribute5_roll_3_mean,attribute5_roll_3_std,attribute6_roll_3_mean,attribute6_roll_3_std,attribute7_roll_3_mean,attribute7_roll_3_std,attribute9_roll_3_mean,attribute9_roll_3_std,attribute1_roll_5_mean,attribute1_roll_5_std,attribute2_roll_5_mean,attribute2_roll_5_std,attribute3_roll_5_mean,attribute3_roll_5_std,attribute4_roll_5_mean,attribute4_roll_5_std,attribute5_roll_5_mean,attribute5_roll_5_std,attribute6_roll_5_mean,attribute6_roll_5_std,attribute7_roll_5_mean,attribute7_roll_5_std,attribute9_roll_5_mean,attribute9_roll_5_std,attribute1_roll_7_mean,attribute1_roll_7_std,attribute2_roll_7_mean,attribute2_roll_7_std,attribute3_roll_7_mean,attribute3_roll_7_std,attribute4_roll_7_mean,attribute4_roll_7_std,attribute5_roll_7_mean,attribute5_roll_7_std,attribute6_roll_7_mean,attribute6_roll_7_std,attribute7_roll_7_mean,attribute7_roll_7_std,attribute9_roll_7_mean,attribute9_roll_7_std,attribute1_roll_14_mean,attribute1_roll_14_std,attribute2_roll_14_mean,attribute2_roll_14_std,attribute3_roll_14_mean,attribute3_roll_14_std,attribute4_roll_14_mean,attribute4_roll_14_std,attribute5_roll_14_mean,attribute5_roll_14_std,attribute6_roll_14_mean,attribute6_roll_14_std,attribute7_roll_14_mean,attribute7_roll_14_std,attribute9_roll_14_mean,attribute9_roll_14_std,attribute1_w1_2d_mean,attribute1_w1_2d_std,attribute1_w3_4d_mean,attribute1_w3_4d_std,attribute1_w4_7d_mean,attribute1_w4_7d_std,attribute1_w8_14d_mean,attribute1_w8_14d_std,attribute2_w1_2d_mean,attribute2_w1_2d_std,attribute2_w3_4d_mean,attribute2_w3_4d_std,attribute2_w4_7d_mean,attribute2_w4_7d_std,attribute2_w8_14d_mean,attribute2_w8_14d_std,attribute3_w1_2d_mean,attribute3_w1_2d_std,attribute3_w3_4d_mean,attribute3_w3_4d_std,attribute3_w4_7d_mean,attribute3_w4_7d_std,attribute3_w8_14d_mean,attribute3_w8_14d_std,attribute4_w1_2d_mean,attribute4_w1_2d_std,attribute4_w3_4d_mean,attribute4_w3_4d_std,attribute4_w4_7d_mean,attribute4_w4_7d_std,attribute4_w8_14d_mean,attribute4_w8_14d_std,attribute5_w1_2d_mean,attribute5_w1_2d_std,attribute5_w3_4d_mean,attribute5_w3_4d_std,attribute5_w4_7d_mean,attribute5_w4_7d_std,attribute5_w8_14d_mean,attribute5_w8_14d_std,attribute6_w1_2d_mean,attribute6_w1_2d_std,attribute6_w3_4d_mean,attribute6_w3_4d_std,attribute6_w4_7d_mean,attribute6_w4_7d_std,attribute6_w8_14d_mean,attribute6_w8_14d_std,attribute7_w1_2d_mean,attribute7_w1_2d_std,attribute7_w3_4d_mean,attribute7_w3_4d_std,attribute7_w4_7d_mean,attribute7_w4_7d_std,attribute7_w8_14d_mean,attribute7_w8_14d_std,attribute9_w1_2d_mean,attribute9_w1_2d_std,attribute9_w3_4d_mean,attribute9_w3_4d_std,attribute9_w4_7d_mean,attribute9_w4_7d_std,attribute9_w8_14d_mean,attribute9_w8_14d_std,attribute1_diff_1,attribute2_diff_1,attribute3_diff_1,attribute4_diff_1,attribute5_diff_1,attribute6_diff_1,attribute7_diff_1,attribute9_diff_1,attribute1_diff_7,attribute2_diff_7,attribute3_diff_7,attribute4_diff_7,attribute5_diff_7,attribute6_diff_7,attribute7_diff_7,attribute9_diff_7,days_since_last_failure,is_last_date_device,days_from_last,is_day_0
2015-05-10,S1F0S5B2,0,128825600,0,0,0,11,328198,0,2,2015-01,2015-05,2015-05-11,0.0,0,156569072.0,0.0,0.0,0.0,11.0,328171.0,0.0,2.0,18579664.0,0.0,0.0,0.0,11.0,328094.0,0.0,2.0,167181504.0,0.0,0.0,0.0,11.0,328085.0,0.0,2.0,171084464.0,0.0,0.0,0.0,10.0,326723.0,0.0,2.0,194539592.0,0.0,0.0,0.0,10.0,324540.0,0.0,2.0,128825600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,328198.0,0.0,0.0,0.0,2.0,0.0,142697336.0,19617597.18485911,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,328184.5,19.091883092036785,0.0,0.0,2.0,0.0,101324778.66666667,72989660.6414468,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,328154.3333333333,53.966038701420075,0.0,0.0,2.0,0.0,97680563.2,74153160.35435496,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,328126.6,53.835861652808774,0.0,0.0,2.0,0.0,116115892.57142857,68434952.4844775,0.0,0.0,0.0,0.0,0.0,0.0,10.714285714285714,0.48795003647428253,327549.28571428574,1049.2519103743534,0.0,0.0,2.0,0.0,100469342.85714285,66259992.857066505,0.0,0.0,0.0,0.0,0.0,0.0,10.357142857142858,0.49724515809886755,326042.0,1718.976036885683,0.0,0.0,2.0,0.0,87574368.0,97573246.12871723,92214240.0,106019721.48280428,134048750.0,79676375.66190992,59450450.28571428,47631394.46330943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,10.25,0.5,10.0,0.0,328132.5,54.44722215136416,328085.0,0.0,326209.25,1537.0461660817452,324528.71428571426,19.015031544669508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,-27743472.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,-65713992.0,0.0,0.0,0.0,1.0,3658.0,0.0,0.0,0.0,1,0,1
2015-03-24,S1F0S5CE,0,140879280,0,0,6,9,283581,0,0,2015-01,2015-03,2015-03-25,0.0,0,40001088.0,0.0,0.0,6.0,9.0,283580.0,0.0,0.0,218872088.0,0.0,0.0,6.0,9.0,283578.0,0.0,0.0,57070648.0,0.0,0.0,6.0,9.0,283571.0,0.0,0.0,219423336.0,0.0,0.0,6.0,9.0,283557.0,0.0,0.0,93951864.0,0.0,0.0,6.0,9.0,283513.0,0.0,0.0,140879280.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,283581.0,0.0,0.0,0.0,0.0,0.0,90440184.0,71331653.63703853,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,283580.5,0.7071067811865476,0.0,0.0,0.0,0.0,133250818.66666667,89679171.08774826,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,283579.6666666667,1.527525149127356,0.0,0.0,0.0,0.0,102954336.0,75777914.48955475,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,283575.0,6.819090847416594,0.0,0.0,0.0,0.0,114498585.14285715,78393124.67633043,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,283568.71428571426,12.311434757121201,0.0,0.0,0.0,0.0,113106171.42857143,69612152.27843374,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,283540.64285714284,30.312747071322494,0.0,0.0,0.0,0.0,129436588.0,126480897.05761895,57509612.0,620788.8421935433,109654714.0,74752019.31138802,99611997.71428572,76655450.68985653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,283579.0,1.4142135623730951,283568.0,4.242640687119285,283546.0,22.949219300341937,283512.28571428574,0.9511882738784144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100878192.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46927416.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,1,0,1
2015-01-12,S1F0S5E9,0,34851128,0,0,0,14,254205,0,0,2015-01,2015-01,2015-01-13,0.0,0,19097896.0,0.0,0.0,0.0,14.0,252901.0,0.0,0.0,100219688.0,0.0,0.0,0.0,14.0,251644.0,0.0,0.0,85306904.0,0.0,0.0,0.0,14.0,250290.0,0.0,0.0,53675264.0,0.0,0.0,0.0,14.0,247522.0,0.0,0.0,10822856.0,0.0,0.0,0.0,14.0,244803.0,0.0,0.0,34851128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,254205.0,0.0,0.0,0.0,0.0,0.0,26974512.0,11139217.172804918,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,253553.0,922.067242667258,0.0,0.0,0.0,0.0,51389570.666666664,43015419.89451903,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,252916.66666666666,1280.5718774568475,0.0,0.0,0.0,0.0,61827392.0,34059342.79922241,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,251584.0,2097.2471242082997,0.0,0.0,0.0,0.0,56697128.0,29701227.000744957,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,250226.7142857143,2909.2030818470907,0.0,0.0,0.0,0.0,68971341.33333333,48859979.03635853,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,247697.5,3799.179397042089,0.0,0.0,0.0,0.0,59658792.0,57361769.225204624,77484124.0,11063081.571461001,42056784.0,25405937.489503827,104988336.0,61488642.84610545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,252272.5,888.8332239514903,249585.0,997.020561473032,246837.5,1756.8051495067232,243995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15753232.0,0.0,0.0,0.0,0.0,1304.0,0.0,0.0,24028272.0,0.0,0.0,0.0,0.0,9402.0,0.0,0.0,0.0,1,0,1
2015-01-12,S1F0S5F0,0,144848224,0,0,0,12,253896,0,0,2015-01,2015-01,2015-01-13,0.0,0,128383736.0,0.0,0.0,0.0,12.0,252533.0,0.0,0.0,208409656.0,0.0,0.0,0.0,12.0,251227.0,0.0,0.0,193842912.0,0.0,0.0,0.0,12.0,249864.0,0.0,0.0,162637696.0,0.0,0.0,0.0,12.0,247105.0,0.0,0.0,120196496.0,0.0,0.0,0.0,12.0,244464.0,0.0,0.0,144848224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,253896.0,0.0,0.0,0.0,0.0,0.0,136615980.0,11642151.113564538,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,253214.5,963.7865427572643,0.0,0.0,0.0,0.0,160547205.33333334,42259679.11780521,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,252552.0,1334.6014386325223,0.0,0.0,0.0,0.0,170933315.2,33497261.123528812,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,251204.6,2127.476979898957,0.0,0.0,0.0,0.0,165753267.42857143,29300962.27327706,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,249845.7142857143,2923.5138511891146,0.0,0.0,0.0,0.0,146684878.66666666,49109226.715679534,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,247328.0,3793.783096306127,0.0,0.0,0.0,0.0,168396696.0,56586870.70269216,186512480.0,10366796.352453731,151246210.0,25447858.88075416,119937294.0,71341917.518778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,251880.0,923.481456229631,249183.5,962.3723291948912,246466.0,1733.971356933745,243638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16464488.0,0.0,0.0,0.0,0.0,1363.0,0.0,0.0,24651728.0,0.0,0.0,0.0,0.0,9432.0,0.0,0.0,0.0,1,0,1
2015-01-12,S1F0S5LP,0,118467064,0,21,6,8,248707,0,1,2015-01,2015-01,2015-01-13,0.0,0,88341064.0,0.0,21.0,6.0,8.0,247336.0,0.0,1.0,204502664.0,0.0,21.0,6.0,8.0,246257.0,0.0,1.0,122180784.0,0.0,21.0,6.0,8.0,246257.0,0.0,1.0,98894840.0,0.0,21.0,6.0,8.0,246257.0,0.0,1.0,98359416.0,0.0,21.0,6.0,8.0,246257.0,0.0,1.0,118467064.0,0.0,0.0,0.0,21.0,0.0,6.0,0.0,8.0,0.0,248707.0,0.0,0.0,0.0,1.0,0.0,103404064.0,21302298.890025932,0.0,0.0,21.0,0.0,6.0,0.0,8.0,0.0,248021.5,969.4433970067566,0.0,0.0,1.0,0.0,137103597.33333334,60281585.991522595,0.0,0.0,21.0,0.0,6.0,0.0,8.0,0.0,247433.33333333334,1227.8967111827167,0.0,0.0,1.0,0.0,130093112.0,43731843.05226936,0.0,0.0,21.0,0.0,6.0,0.0,8.0,0.0,246962.8,1081.1998890122077,0.0,0.0,1.0,0.0,124846844.57142857,37552402.41896346,0.0,0.0,21.0,0.0,6.0,0.0,8.0,0.0,246761.14285714287,947.5952772802316,0.0,0.0,1.0,0.0,115530688.66666667,51173954.97310185,0.0,0.0,21.0,0.0,6.0,0.0,8.0,0.0,246551.08333333334,746.4413096740266,0.0,0.0,1.0,0.0,146421864.0,82138655.07347926,119577384.0,3681763.5882821158,109698938.0,13156925.677853474,103520234.0,79301157.54257926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,246796.5,762.9682169002848,246257.0,0.0,246257.0,0.0,246257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,30126000.0,0.0,0.0,0.0,0.0,1371.0,0.0,0.0,20107648.0,0.0,0.0,0.0,0.0,2450.0,0.0,0.0,0.0,1,0,1
2015-03-24,S1F0S5NE,0,145576344,0,0,2,7,325633,0,0,2015-01,2015-03,2015-03-25,0.0,0,161606824.0,0.0,0.0,2.0,7.0,325631.0,0.0,0.0,86274688.0,0.0,0.0,2.0,7.0,325627.0,0.0,0.0,119365120.0,0.0,0.0,2.0,7.0,325621.0,0.0,0.0,233500656.0,0.0,0.0,2.0,7.0,325604.0,0.0,0.0,17031192.0,0.0,0.0,2.0,7.0,325558.0,0.0,0.0,145576344.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,325633.0,0.0,0.0,0.0,0.0,0.0,153591584.0,11335261.113675326,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,325632.0,1.4142135623730951,0.0,0.0,0.0,0.0,131152618.66666667,39683315.98983649,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,325630.3333333333,3.0550504824512936,0.0,0.0,0.0,0.0,124474745.6,29715934.112555612,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,325625.4,7.402702195301497,0.0,0.0,0.0,0.0,136739330.2857143,49837873.24723112,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,325618.14285714284,13.981280086348198,0.0,0.0,0.0,0.0,119980177.14285715,64431743.38220328,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,325587.78571428574,32.90587644284836,0.0,0.0,0.0,0.0,123940756.0,53267864.20686724,114457936.0,6939806.165860254,115345882.0,89176179.84149168,123783809.14285715,68410931.36925553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,325629.0,2.8284271247461903,325618.0,4.242640687119285,325593.25,24.757153849696344,325557.28571428574,0.4879524717346853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16030480.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,128545152.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,1,0,1
2015-01-12,S1F0S5SR,0,200481912,0,0,6,7,213844,0,1,2015-01,2015-01,2015-01-13,0.0,0,174627712.0,0.0,0.0,6.0,7.0,212741.0,0.0,1.0,15494480.0,0.0,0.0,6.0,7.0,211825.0,0.0,1.0,152250720.0,0.0,0.0,6.0,7.0,211825.0,0.0,1.0,154658576.0,0.0,0.0,6.0,7.0,211825.0,0.0,1.0,25310528.0,0.0,0.0,6.0,7.0,211825.0,0.0,1.0,200481912.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,213844.0,0.0,0.0,0.0,1.0,0.0,187554812.0,18281680.142153237,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,213292.5,779.938779648762,0.0,0.0,1.0,0.0,130201368.0,100176656.61417037,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,212803.33333333334,1010.9422997052399,0.0,0.0,1.0,0.0,146775977.6,75635363.02971163,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,212412.0,893.3884933219124,0.0,0.0,1.0,0.0,137437926.85714287,67946035.91802649,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,212244.2857142857,783.668023737461,0.0,0.0,1.0,0.0,127432566.66666667,69877262.69567972,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,212069.58333333334,617.7352269427873,0.0,0.0,1.0,0.0,95061096.0,112524187.45933211,171637892.0,27417601.578459922,111130298.0,75403191.26361522,135453696.0,69819175.98591454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,212283.0,647.7098115668775,211825.0,0.0,211825.0,0.0,211825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,25854200.0,0.0,0.0,0.0,0.0,1103.0,0.0,0.0,175171384.0,0.0,0.0,0.0,0.0,2019.0,0.0,0.0,0.0,1,0,1
2015-03-26,S1F0S5VX,0,96169008,0,0,0,8,190810,0,1,2015-01,2015-03,2015-03-27,0.0,0,37353688.0,0.0,0.0,0.0,8.0,190810.0,0.0,1.0,226713472.0,0.0,0.0,0.0,8.0,190810.0,0.0,1.0,174405440.0,0.0,0.0,0.0,8.0,190810.0,0.0,1.0,78637104.0,0.0,0.0,0.0,8.0,190810.0,0.0,1.0,173380536.0,0.0,0.0,0.0,8.0,190810.0,0.0,1.0,96169008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,190810.0,0.0,0.0,0.0,1.0,0.0,66761348.0,41588711.60965677,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,190810.0,0.0,0.0,0.0,1.0,0.0,120078722.66666667,96917685.64463724,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,190810.0,0.0,0.0,0.0,1.0,0.0,131724625.6,72585405.47004493,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,190810.0,0.0,0.0,0.0,1.0,0.0,137729038.85714287,73810558.42116584,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,190810.0,0.0,0.0,0.0,1.0,0.0,137831972.0,68133563.67005756,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,190810.0,0.0,0.0,0.0,1.0,0.0,132033580.0,133897587.35041991,149193480.0,35655095.766007975,150710550.0,63820338.87378985,126160292.57142857,67872620.8914619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,190810.0,0.0,190810.0,0.0,190810.0,0.0,190810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,58815320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77211528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
2015-03-26,S1F0S5WJ,0,32683408,0,0,0,8,141569,0,3,2015-01,2015-03,2015-03-27,0.0,0,64392424.0,0.0,0.0,0.0,8.0,141569.0,0.0,3.0,156275928.0,0.0,0.0,0.0,8.0,141569.0,0.0,3.0,230601696.0,0.0,0.0,0.0,8.0,141569.0,0.0,3.0,113016840.0,0.0,0.0,0.0,8.0,141569.0,0.0,3.0,24994488.0,0.0,0.0,0.0,8.0,141569.0,0.0,3.0,32683408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,141569.0,0.0,0.0,0.0,3.0,0.0,48537916.0,22421660.238352735,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,141569.0,0.0,0.0,0.0,3.0,0.0,84450586.66666667,64191316.91404572,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,141569.0,0.0,0.0,0.0,3.0,0.0,108347390.4,82850836.86203744,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,141569.0,0.0,0.0,0.0,3.0,0.0,120860504.0,74452353.61241336,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,141569.0,0.0,0.0,0.0,3.0,0.0,105100915.42857143,77036669.8056832,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,141569.0,0.0,0.0,0.0,3.0,0.0,110334176.0,64971448.757581264,144192596.0,122200921.13245301,96766140.0,72722833.35024165,100202268.57142857,77011458.46791732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,141569.0,0.0,141569.0,0.0,141569.0,0.0,141569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,-31709016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7688920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
2015-01-12,S1F0S5YZ,0,21285808,0,208,0,9,247275,0,25,2015-01,2015-01,2015-01-13,0.0,0,243507384.0,0.0,208.0,0.0,9.0,245908.0,0.0,25.0,72954240.0,0.0,208.0,0.0,9.0,244694.0,0.0,25.0,52495136.0,0.0,208.0,0.0,9.0,243371.0,0.0,25.0,12177304.0,0.0,208.0,0.0,9.0,240667.0,0.0,25.0,209199848.0,0.0,208.0,0.0,9.0,238032.0,0.0,25.0,21285808.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,9.0,0.0,247275.0,0.0,0.0,0.0,25.0,0.0,132396596.0,157134383.31556174,0.0,0.0,208.0,0.0,0.0,0.0,9.0,0.0,246591.5,966.6149698820104,0.0,0.0,25.0,0.0,112582477.33333333,116290176.30733554,0.0,0.0,208.0,0.0,0.0,0.0,9.0,0.0,245959.0,1291.2555905009744,0.0,0.0,25.0,0.0,84509444.8,91051292.71409264,0.0,0.0,208.0,0.0,0.0,0.0,9.0,0.0,244657.4,2057.183341367514,0.0,0.0,25.0,0.0,95573374.85714285,99975297.18866287,0.0,0.0,208.0,0.0,0.0,0.0,9.0,0.0,243328.2857142857,2849.4944413753915,0.0,0.0,25.0,0.0,99503382.0,88051163.1531346,0.0,0.0,208.0,0.0,0.0,0.0,9.0,0.0,240777.5,3800.467208120595,0.0,0.0,25.0,0.0,158230812.0,120599284.67508572,42399896.0,14276825.323411364,121992726.0,115929480.93857571,78956778.0,61867167.60239818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,208.0,0.0,208.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,245301.0,858.4276323604687,242705.0,941.8662325404813,240020.5,1722.7970474396193,237000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,-222221576.0,0.0,0.0,0.0,0.0,1367.0,0.0,0.0,-187914040.0,0.0,0.0,0.0,0.0,9243.0,0.0,0.0,0.0,1,0,1
